# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:39:34
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],pbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
30.0,-0.028559933214452663,-15.0,0.0010819211835658982,0.003424290582780605,0.004737778466510023,0.015348912365818099,0.006373013652200998,-0.003084925138615701
30.0,-0.028559933214452663,-10.0,0.0012084386929923606,-0.0018918370456428024,0.007985991154141003,0.0127299012410988,0.010756967087365003,0.0002370355521911019
30.0,-0.028559933214452663,-5.0,-0.0003604702185223997,0.01356826678546639,-0.01722297251483898,0.0060204521853890495,-0.02335112737156147,-0.00728963460724084
30.0,-0.028559933214452663,0.0,0.00032160367477349766,-0.00089455290655508,0.002796782636750997,0.008468917475019393,-0.00035239351842000083,0.0005217179600015599
30.0,-0.028559933214452663,5.0,0.00048440948209239887,0.0001514256304998001,-0.00887489254464402,0.010698851990473232,-0.01116578693319581,0.00041658998479980006
30.0,-0.028559933214452663,10.0,0.0021934766744852,-0.0007792087262116984,-0.017605709371403933,0.015952576506403124,-0.025626513704818,0.0014943697666983998
30.0,-0.028559933214452663,15.0,0.00044802614743059965,-0.0089707893753731,-0.0014131431473798362,0.01557770741638512,-0.0007971023604350091,0.006182799409833701
30.0,-0.028559933214452663,20.0,0.0006073089750214949,-0.013712894659378902,-0.0015552259342701547,0.01984946485765304,-0.000758350991330009,0.009458696960537302
30.0,-0.014279966607226332,-20.0,-2.3034777155997443e-05,0.0052305695100482025,-0.00027296961046996415,0.00901199099571515,-0.0006202482354850103,-0.0037598745631845024
30.0,-0.014279966607226332,-15.0,0.00017022702704109355,0.003171262901385502,5.133171780102863e-05,0.0070483817919168995,-0.00011905777053500266,-0.0023330981596189
30.0,-0.014279966607226332,-10.0,0.00016052663967669033,0.0006593931065703995,0.0013463903997940063,0.0057781844523333604,0.001724122305867104,-0.0007073948585120012
30.0,-0.014279966607226332,-5.0,3.730249132009866e-05,0.0005552869481134995,-2.4815972981984125e-05,0.004503548727620699,-0.00015152312933494963,-0.00043823325621879065
30.0,-0.014279966607226332,0.0,5.598870433280029e-05,-0.0003912726185312503,0.00027465827231899775,0.004218245725753263,-1.8757929448401378e-05,0.00023234544154517988
30.0,-0.014279966607226332,5.0,0.00014891101969589926,-0.00025270343864910137,-0.0034044520189870364,0.005224911391045793,-0.0043405992834546075,0.0003683877705305703
30.0,-0.014279966607226332,10.0,0.02645430569675288,0.057478925673976,-0.215550532625574,0.055454127521895526,-0.330687042595856,-0.0258775640553911
30.0,-0.014279966607226332,15.0,7.591939303890072e-05,-0.004492499353364002,-0.0003570930528700167,0.0077847864409329,-0.0002571474903630133,0.0030945889474364996
30.0,-0.014279966607226332,20.0,8.231101867368917e-05,-0.0068690130516319,-0.0003188388227000072,0.00991958429935882,-0.0001864881916489869,0.004735114369082499
30.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.014279966607226332,-20.0,0.00041442510496400575,-0.0052687544712781975,0.0010987507175399536,-0.00901333692956147,0.0009534201746010107,0.0037830093659596
30.0,0.014279966607226332,-15.0,0.0003047407052742951,-0.003012139286690696,0.0006283740015560202,-0.007068147657484701,0.00047017205559600483,0.0022052023053503976
30.0,0.014279966607226332,-10.0,0.00035055160951734995,-0.0028271034754007024,0.0021974918048259795,-0.00505265356529145,0.0029402768155099013,0.0018401213898068015
30.0,0.014279966607226332,-5.0,8.426704887900052e-05,-0.0009547836690797992,0.0007479077682410185,-0.004409011774693011,0.0009406190219499594,0.0006422623019701999
30.0,0.014279966607226332,0.0,4.899848198679918e-05,0.0003744071125241699,-1.736773500002342e-06,-0.004208156720216097,-6.408698777950195e-05,-0.00022389538691525005
30.0,0.014279966607226332,5.0,5.807138100809989e-05,0.0013369413719063993,0.00015038752662599464,-0.004812245105031898,0.00028571007131049375,-0.0009109787049199694
30.0,0.014279966607226332,10.0,4.3796608611899185e-05,0.0022022667060649023,0.0014383150910440845,-0.006364715850682606,0.0023658210399490065,-0.0015892602688897008
30.0,0.014279966607226332,15.0,0.00021996290790299994,0.004514984565809198,-0.0003408203448800329,-0.007785430044715099,-2.3990244237021008e-05,-0.0031077904897656994
30.0,0.014279966607226332,20.0,0.0003599518241828997,0.006905162590698503,-0.000597476200340008,-0.009918020087674461,-0.00019676536498600128,-0.004755693031348297
30.0,0.028559933214452663,-20.0,0.0012205056255180091,-0.010584861917524599,0.003022200614150039,-0.01803673032697427,0.0022380005849370055,0.007596933381380899
30.0,0.028559933214452663,-15.0,0.00035463284902889636,-0.004768506577883497,-0.0003723724203940071,-0.014732019929342999,-0.0022383246676660057,0.003786632742939
30.0,0.028559933214452663,-10.0,0.00019558407828858,-0.0015588452615509021,-0.001292837422706028,-0.011494799453188,-0.0026400739133334017,0.0015386094868129994
30.0,0.028559933214452663,-5.0,0.0007766078104783983,-0.0114589994817808,0.015218211524871017,-0.006623830325428611,0.01995778653119373,0.0061356025782431985
30.0,0.028559933214452663,0.0,0.00025380596509830267,0.0006715469394748699,0.0012412755399699993,-0.008407962994983068,-0.00030361693808329815,-0.00040734989648205015
30.0,0.028559933214452663,5.0,0.0006619980385145982,0.008675300637701298,-0.016063259250511996,-0.007532535637495858,-0.020652929638437706,-0.0048147942496628
30.0,0.028559933214452663,10.0,0.019554440031383454,0.0152654621429308,-0.06480786187189591,0.000955317313091546,-0.096759499811506,-0.005349808482068001
30.0,0.028559933214452663,15.0,0.0007360180195480001,0.009060636290440502,-0.001378387785800017,-0.01558033910490658,-0.00032715431020099994,-0.006235546952290099
30.0,0.028559933214452663,20.0,0.0011622465886340916,0.013857463441667696,-0.002109956616749953,-0.019843210224261162,-0.000774589775332013,-0.009540992774321203
30.0,0.042839899821678996,-20.0,0.0024183513442599947,-0.015962628348063404,0.005774373516929998,-0.027076635048281072,0.0038602232451200036,0.011452789746811201
30.0,0.042839899821678996,-15.0,0.001430177740535797,-0.012134740087446597,0.006921465969156992,-0.0202237065201775,0.007049626835976,0.008407357634740199
30.0,0.042839899821678996,-10.0,0.0006398701733013505,-0.003129599715180703,-0.0002608648118270773,-0.0170114489650138,-0.002182165866846296,0.0027272603082383017
30.0,0.042839899821678996,-5.0,0.0004741401587140988,-0.0010102704127792003,7.99015735200026e-05,-0.013678296949720052,-0.0005487345225310102,0.000984013109436301
30.0,0.042839899821678996,0.0,0.00033216282143149617,0.00121918080453122,-0.0016417778438899966,-0.012645983429577488,-0.00018019453665379936,-0.0007239080284657551
30.0,0.042839899821678996,5.0,-0.0014731903472718008,-0.023533565093487002,0.070260696401309,-0.023614186166158967,0.09277987885779812,0.011313278540823521
30.0,0.042839899821678996,10.0,0.0009555395221921004,0.006845542819754899,0.0018544475006340155,-0.018836043551853976,0.005010379782103003,-0.004882435640354399
30.0,0.042839899821678996,15.0,0.0015484536785340987,0.0136408474648499,-0.003099582927659883,-0.02339728733027828,-0.0008879924000180228,-0.009387557111116798
30.0,0.042839899821678996,20.0,0.0024074689867897014,0.020867861300732697,-0.004536060425980093,-0.02978429740075716,-0.0017312170001780036,-0.014364906423625298
30.0,0.057119866428905326,-20.0,0.004014270531321001,-0.0217090184167502,0.009707901395219931,-0.03600280385306047,0.006403473013345012,0.015536749209726801
30.0,0.057119866428905326,-15.0,0.0019470492947506954,-0.010113408512892996,0.002452343694446024,-0.029293839610467,-0.002277559632974005,0.0078903508578646
30.0,0.057119866428905326,-10.0,0.01320404115051723,-0.0022849162086134023,0.010340214687787008,-0.0243801203909007,0.016942453827402094,-0.001310639434070799
30.0,0.057119866428905326,-5.0,0.0008125580997677996,-0.0006989315565993984,-0.0004974922833829998,-0.018419954334816652,-0.0018666430298567606,0.0009836631941319007
30.0,0.057119866428905326,0.0,0.0006691029006197988,0.0015737110613151307,-0.0013687469516980022,-0.016879333642302485,-0.00041830004060239984,-0.0009388819837801391
30.0,0.057119866428905326,5.0,0.0008928001189800958,0.004843631771242699,0.0003802276051109721,-0.019470545424707768,0.0022465815751726986,-0.00340786571428134
30.0,0.057119866428905326,10.0,0.0011635848304752984,0.005166679943453802,0.013766331360509088,-0.02779091587564328,0.023477815354390016,-0.0043580921653680015
30.0,0.057119866428905326,15.0,0.0026472207723293,0.0182027071849981,-0.005310580171320023,-0.03130062215255698,-0.0014020842328359984,-0.0125365972463807
30.0,0.057119866428905326,20.0,0.004096707741899991,0.027947284609861393,-0.007874344692450075,-0.03974999170841026,-0.0030643418675760092,-0.0192364184981011
30.0,0.07139983303613166,-20.0,0.007035298738355983,-0.009273011721009194,-0.0036431796721900778,-0.05242685141092707,-0.019482558363843994,0.008422463791350795
30.0,0.07139983303613166,-15.0,0.002735076636299294,-0.008088120486093295,-0.001627377126207974,-0.0384234747445111,-0.011481054617344902,0.007351954135796698
30.0,0.07139983303613166,-10.0,0.0019237917600980004,-0.005238059986694001,0.0014335858322099826,-0.0284366259039251,-0.0029573847898778996,0.004581873364725899
30.0,0.07139983303613166,-5.0,0.0015281273405352985,-0.006749897945316399,0.008133073800351998,-0.021761228202572452,0.00879489788980813,0.004237675422484001
30.0,0.07139983303613166,0.0,0.0010780091736680986,0.0019523819730537409,-0.0014930846109820067,-0.021141684347470185,-0.0006613969367679981,-0.0011673506881021592
30.0,0.07139983303613166,5.0,0.0021564902067513977,0.0181468844192493,-0.031727815406008,-0.020444782185611368,-0.03866712278310171,-0.0102840514175793
30.0,0.07139983303613166,10.0,0.0021992009174994984,0.0124890448869832,-0.0011261564820619352,-0.03115967171433308,0.004518870548529008,-0.0087709780200535
30.0,0.07139983303613166,15.0,0.004040634662304601,0.021453830620262605,-0.0044159736498199376,-0.04036786086145788,0.0038034718854519922,-0.014904337868988298
30.0,0.07139983303613166,20.0,0.006231554072160597,0.0351066313903152,-0.012123312511979956,-0.04974897664187056,-0.004771623962392002,-0.0241644892216797
30.0,0.08567979964335799,-20.0,0.008148305631067998,-0.031906242827567405,0.01789927282271986,-0.054703401484394676,0.00904066889448299,0.023007018181003695
30.0,0.08567979964335799,-15.0,0.0044133046696598,-0.0143385818126327,0.005818468594042003,-0.0444887755139382,-0.004079498380788998,0.0114099933646333
30.0,0.08567979964335799,-10.0,0.0027558002296696003,-0.0054940073020166985,0.0017008801528449746,-0.0344696378084103,-0.004765710629474798,0.005091457140341
30.0,0.08567979964335799,-5.0,0.0013358716168300998,0.01398136007415808,-0.020904239660442997,-0.031113842430728154,-0.03021307956247187,-0.00625989766234269
30.0,0.08567979964335799,0.0,0.0015764960641794015,0.0023376053788059944,-0.0017170432933669988,-0.025439483031619185,-0.0009373610406332028,-0.0014001034139971332
30.0,0.08567979964335799,5.0,-0.014352863895879503,-0.1035840101553961,0.26601979743927495,-0.06632880725695997,0.3492035887891463,0.055469588284084895
30.0,0.08567979964335799,10.0,0.0038526308125184996,0.018855370964206898,-0.014461824819041902,-0.035126457893050876,-0.011858899264925976,-0.012550943051375999
30.0,0.08567979964335799,15.0,0.0057017571352816,0.0263713317601686,-0.00857146923830987,-0.04810562485990308,0.0016576593896179825,-0.0182973529495753
30.0,0.08567979964335799,20.0,0.008814099202130901,0.04235676932405039,-0.017281421185330048,-0.05978989942193556,-0.006850702092913996,-0.029158053103343504
35.0,-0.08567979964335799,-20.0,0.005684802851247006,0.0314629304986907,0.010447480658559938,0.05430326945375626,0.0009911480131159778,-0.0226077697789893
35.0,-0.08567979964335799,-15.0,0.006064434573953802,0.012059907351099998,0.017471730744495928,0.04521648086068643,0.0158112057849015,-0.010253038794480598
35.0,-0.08567979964335799,-10.0,0.0035626248324017403,0.0039130677757927,0.01285186426407503,0.03486687505497262,0.011120693171643395,-0.004270274097356901
35.0,-0.08567979964335799,-5.0,0.0018983617443914004,0.0012805949373664999,0.0046644551936229905,0.027816939617867707,0.00300863684548988,-0.0016009381728228893
35.0,-0.08567979964335799,0.0,0.0015515438493411,-0.00229483150526676,-0.0014869307864040088,0.02566076412998775,-0.000509259662169699,0.00137095332460281
35.0,-0.08567979964335799,5.0,0.0018027086407624016,-0.013956344031634309,0.006067480861300045,0.027564230709583356,0.012365264545577001,0.00843995930804365
35.0,-0.08567979964335799,10.0,0.0091421740550963,0.0013273709443873995,-0.05676943110918098,0.04737517426831197,-0.076472403781332,0.002576901190111301
35.0,-0.08567979964335799,15.0,0.004956340496117002,-0.026799865677077102,-0.013018618117640157,0.04701509749055332,-0.0064196318599199775,0.01851509791776032
35.0,-0.08567979964335799,20.0,0.007155773107610494,-0.0409966720620625,-0.01584063716831996,0.059745497902828,-0.007224018331415977,0.02830431862163557
35.0,-0.07139983303613166,-20.0,0.003753315933121004,0.026241211814731297,0.0066498593430399655,0.04517566151684946,-8.644007201685788e-08,-0.0188325743503269
35.0,-0.07139983303613166,-15.0,0.026030075523397103,0.11199550124013169,-0.07429609341473098,0.004801808752746665,-0.1080685554384844,-0.071800681936027
35.0,-0.07139983303613166,-10.0,0.15049849767210582,0.0788676298939684,0.05057090904744599,0.01723103265474022,0.1294972793991387,-0.0740031209520426
35.0,-0.07139983303613166,-5.0,0.0013102933258176998,0.0011576940662524973,0.0033633435051529936,0.023079991142720708,0.0022361208477281102,-0.0013722419530354003
35.0,-0.07139983303613166,0.0,0.001050263338481204,-0.0018996727582816495,-0.001363117625449009,0.021287587469288147,-0.0002615431073438035,0.0011355780854747702
35.0,-0.07139983303613166,5.0,0.0019446923906107014,0.00012593830315099988,-0.01929195567922698,0.02624083155008036,-0.022316886244686696,0.0012022302945601205
35.0,-0.07139983303613166,10.0,0.050223099874962304,-0.014974640694053699,-0.079505644270219,0.04397943109650237,-0.12229395537438101,0.01963344149502832
35.0,-0.07139983303613166,15.0,0.0033828473076816003,-0.0223156896357034,-0.009110911318480186,0.03910221413470902,-0.004657101570182981,0.015400870435745251
35.0,-0.07139983303613166,20.0,0.004851268995446398,-0.0341612206017992,-0.010919372212680134,0.0497040494353894,-0.005070772073490992,0.023560097965226103
35.0,-0.057119866428905326,-20.0,0.002217693932361986,0.021025298947217302,0.003673218457280081,0.03608933895043776,-0.0006628788976830169,-0.015072049709823801
35.0,-0.057119866428905326,-15.0,0.0029899300425419023,0.007940171200251797,0.009369757019188962,0.03002155873197883,0.009689914469180494,-0.0067579801310046
35.0,-0.057119866428905326,-10.0,0.0012678349992009895,0.0050172541087330005,0.003989745361617003,0.02235652715393292,0.0023879837575426985,-0.004084982173766802
35.0,-0.057119866428905326,-5.0,0.0010406586435213992,-0.0028302591511317997,0.006885017365472007,0.019209381793449807,0.00772140434873726,0.0008234410232246994
35.0,-0.057119866428905326,0.0,0.0006367991108231011,-0.0014998003778904701,-0.0014035413695030058,0.016963026435992446,-5.237484418969818e-05,0.0008981111678570402
35.0,-0.057119866428905326,5.0,0.0014003976113712013,0.001453197569855999,-0.01786289515015499,0.021355521395437456,-0.021531013320488693,0.00027676139764280013
35.0,-0.057119866428905326,10.0,0.0007370290052154012,-0.020022482715826538,0.017087594811885043,0.01921556102962247,0.0287070140261369,0.01243857690028835
35.0,-0.057119866428905326,15.0,0.0021111544173075016,-0.0178484323736409,-0.005902620599339992,0.031232595794339322,-0.003178102345882977,0.012306456474633
35.0,-0.057119866428905326,20.0,0.002994239305721194,-0.027341412220565096,-0.006911914664240015,0.0397076907094574,-0.0032998134773190024,0.018838571801437602
35.0,-0.042839899821678996,-20.0,0.001075843982593,0.015805657423659497,0.001517309988680049,0.02703585153502086,-0.0009981479708600083,-0.0113182323013362
35.0,-0.042839899821678996,-15.0,0.004272504510784897,0.0689891661123978,-0.05728267921116603,0.0013055151757991497,-0.0868271121594555,-0.0415705046917216
35.0,-0.042839899821678996,-10.0,0.0009696127113562598,0.0021119834878752033,0.004475253452138062,0.01724252452037022,0.0045526272245107954,-0.0021933183846462
35.0,-0.042839899821678996,-5.0,9.56262313792991e-05,0.009528437262012699,-0.008961520329219985,0.01192645376284521,-0.012736797715123139,-0.0053352372631027805
35.0,-0.042839899821678996,0.0,0.00028069110972340355,-0.00106965817834994,-0.0021209806395170033,0.01267485322339105,0.0001912992508330963,0.0006453697277703301
35.0,-0.042839899821678996,5.0,0.00013503864583590264,-0.010872991184430861,0.012419035403994028,0.012572375658646957,0.017414262918810597,0.006162626917242331
35.0,-0.042839899821678996,10.0,0.0014415418101101016,-0.0054984754686676005,-0.009297555379754963,0.01954242796880767,-0.011306900354574018,0.004239547109222001
35.0,-0.042839899821678996,15.0,0.0011388676777479012,-0.013390307377013203,-0.0033914269643500194,0.02339717103641132,-0.0019791874318179914,0.009225322407218201
35.0,-0.042839899821678996,20.0,0.0015822677370703891,-0.0205263009649335,-0.0038173146909801225,0.0297477863294235,-0.001909251484512986,0.014130763016434202
35.0,-0.028559933214452663,-20.0,0.00032612323829499246,0.010575020108056804,0.00017958478281010493,0.018005768125673262,-0.0010105628576060066,-0.007564517065037801
35.0,-0.028559933214452663,-15.0,0.0007893075183001974,0.004194807443427595,0.0030730597382049307,0.01484888655475873,0.0036642022713224975,-0.0034716136837205994
35.0,-0.028559933214452663,-10.0,0.00021806135161213987,0.0027057324132091984,0.0008734094776770007,0.01105665021108642,0.00041073485389019754,-0.0021433454470346017
35.0,-0.028559933214452663,-5.0,0.00022571112855749795,-5.5253511316299964e-05,0.0014785312235379988,0.00926153582865473,0.0015662082941099598,-0.0002822222705270005
35.0,-0.028559933214452663,0.0,0.0003261809252037007,-0.00091962259183758,0.0028487808725079916,0.00845845192259037,-0.0004071690637284034,0.00053584941022959
35.0,-0.028559933214452663,5.0,0.0006267726301450033,0.004012472595178299,-0.015189891008558998,0.011517201926720257,-0.0194246782155567,-0.0014992471787206602
35.0,-0.028559933214452663,10.0,0.0010371820552435018,-0.002854068399672699,-0.007959196911966004,0.013477715895740969,-0.010566046103865995,0.0024218802548348004
35.0,-0.028559933214452663,15.0,0.00046340676406480055,-0.008940942314170704,-0.0015585991045201641,0.015581535469094819,-0.0010299764290739866,0.006155232544856299
35.0,-0.028559933214452663,20.0,0.0006134338685920004,-0.013704961164632198,-0.0016345419806100825,0.019815667701814,-0.0008971222413489965,0.009427702389518702
35.0,-0.014279966607226332,-20.0,-3.3232782949005335e-05,0.005344702954165906,-0.0003613952605798776,0.00898170297198181,-0.0007360290055630214,-0.0038153856823861035
35.0,-0.014279966607226332,-15.0,0.0007165868046829019,2.1114167679699147e-05,0.003846656726713027,0.00818863781121365,0.005760119644279499,-0.0006351215996855987
35.0,-0.014279966607226332,-10.0,0.00033206707219726,-0.00045659702902819954,0.0025526703936979978,0.00607670497597787,0.003432067951353701,-0.00012023437526779979
35.0,-0.014279966607226332,-5.0,5.580556569519807e-05,8.458778472449774e-05,0.0005256552429989958,0.00460199360625548,0.0005832162121587698,-0.0001978851408712002
35.0,-0.014279966607226332,0.0,5.680568318360002e-05,-0.0004034884867329699,0.0002877280111290015,0.0042137292241765986,-2.0523160899801884e-05,0.00023920899767533002
35.0,-0.014279966607226332,5.0,0.00012646768979130557,-0.00020758604768840103,-0.002761097715333005,0.005125961871847049,-0.0034794396592681964,0.0003484099221359102
35.0,-0.014279966607226332,10.0,-0.0002999311231780995,-0.004736522905744899,0.004669500186928022,0.00492951180887123,0.006996065525018996,0.002906913843382701
35.0,-0.014279966607226332,15.0,7.981969680649972e-05,-0.004537498604047903,-0.00029514812330000417,0.00774297493410253,-0.00015431727021197883,0.0031158820712974024
35.0,-0.014279966607226332,20.0,8.631715147500163e-05,-0.006866488394687599,-0.000362493276109932,0.00990264175599477,-0.00026139851583398266,0.004720430590561105
35.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.014279966607226332,-20.0,0.00033684047093798797,-0.004989138804204804,0.0006922102562700871,-0.009159597723483941,0.00025090732257299075,0.0036208738053038966
35.0,0.014279966607226332,-15.0,1.3784079545699213e-05,-0.002099505141941703,-0.000657439780762048,-0.00741922345907227,-0.0014880402167718049,0.001732997161946099
35.0,0.014279966607226332,-10.0,2.1769900951389923e-05,-0.0006838868288980976,-0.0007559995866379676,-0.005735640443673581,-0.0012624169704381002,0.0007161716193979997
35.0,0.014279966607226332,-5.0,0.0019132644160105988,-0.054511756815974796,0.06586395106231599,0.00524090800427965,0.08700553766321086,0.027230039801599902
35.0,0.014279966607226332,0.0,4.82899860784064e-05,0.00038814407493347,-1.626098314599922e-05,-0.00420513745321217,-6.607191795009876e-05,-0.00023152802365060008
35.0,0.014279966607226332,5.0,0.0001582970534342032,0.0030873084350495003,-0.0035484047544590003,-0.004327028345929462,-0.004549740032847693,-0.0017882666031710896
35.0,0.014279966607226332,10.0,-3.140509000629926e-05,0.0017499963674352005,0.002231586749721015,-0.00648525829235328,0.00343204101209299,-0.0013588520584396982
35.0,0.014279966607226332,15.0,0.00015489078608750192,0.0013701003741834958,0.0021965838144699656,-0.00878657509130178,0.0039133200469210205,-0.001249226977071801
35.0,0.014279966607226332,20.0,0.0003540699313138995,0.006905364790207397,-0.000545835993420063,-0.0099009721581544,-0.0001108043533089853,-0.0047425236430581955
35.0,0.028559933214452663,-20.0,0.0010627048767689884,-0.0102408930319971,0.002406415162649944,-0.01824160152754624,0.0011679754078959825,0.0074001222366819955
35.0,0.028559933214452663,-15.0,0.0314304177928299,-0.0293680595549625,0.056802013222371994,-0.00145920919045028,0.09391524491260049,0.0123048290480601
35.0,0.028559933214452663,-10.0,0.0007230608074760901,-0.005062243452812802,0.0034574012878190175,-0.01039143944503648,0.004109633863871698,0.0033880663341555976
35.0,0.028559933214452663,-5.0,0.0003066400612162998,-0.002999977254992601,0.0028022251573660006,-0.00863636225285013,0.0034232730526066197,0.0018414805468396998
35.0,0.028559933214452663,0.0,0.0002501618251927046,0.0007020037199210502,0.0011523633547809997,-0.008403702577674631,-0.00032562186128359816,-0.000424150402768673
35.0,0.028559933214452663,5.0,0.00013359508727990577,0.0008319047143067002,0.0037603734918389975,-0.010102072308346942,0.005336430876638001,-0.0009078998050839303
35.0,0.028559933214452663,10.0,-0.00025298932553809855,-0.0023149249473738975,0.017392288559677005,-0.01569731304744173,0.025539693537282193,0.0003913360311897998
35.0,0.028559933214452663,15.0,0.007144606142890801,-0.003417765250315098,0.011833097164569928,-0.02077381656375248,0.020167774077193,0.0026955334293265014
35.0,0.028559933214452663,20.0,0.0011486207168402984,0.013860445089896298,-0.0019987253350799428,-0.0198089859018595,-0.0005916588278949975,-0.009516059758506397
35.0,0.042839899821678996,-20.0,0.0020760418513919854,-0.014496540312775794,0.003763729524230097,-0.02777250122193084,0.0005108195825299922,0.010615830835037601
35.0,0.042839899821678996,-15.0,0.0010328392665057001,-0.0069377324914733016,0.0006329739590349437,-0.02204534968638827,-0.00249074054594621,0.005544273792266699
35.0,0.042839899821678996,-10.0,0.0006330425674742402,-0.0022686388245921965,-0.0008193704062929852,-0.01714674119956378,-0.0029145845467478046,0.0022744128126416
35.0,0.042839899821678996,-5.0,0.00047872386346650003,-0.0008840556486973024,0.00010764593527601285,-0.01369035983342579,-0.00051674511860646,0.0009207142623839006
35.0,0.042839899821678996,0.0,0.00033379441361260087,0.00126242218194631,-0.0015945169541400073,-0.01264031349712325,-0.0001556494540115999,-0.000747792024911224
35.0,0.042839899821678996,5.0,0.00046549631290080523,0.003020489059880501,0.0016424328383929931,-0.014706908139645942,0.0031314680209677953,-0.00225071593562768
35.0,0.042839899821678996,10.0,0.0009278596679253015,0.007253392069843899,0.00026816511832805645,-0.01843110655163613,0.002571829304942999,-0.0051185095388603
35.0,0.042839899821678996,15.0,0.30644543560858467,3.5682457899323667,-8.06354975968653,2.331060489634272,-12.98160371094944,-2.005974510236347
35.0,0.042839899821678996,20.0,0.0023842525213802895,0.020876058833388,-0.004357350146320105,-0.0297327393953166,-0.001440392301079979,-0.0143295116001428
35.0,0.057119866428905326,-20.0,0.003572285713821982,-0.019585643961910704,0.006779846057030081,-0.03701088836600134,0.0015792360089389723,0.014311331063008699
35.0,0.057119866428905326,-15.0,0.001956392521369997,-0.009754579956454408,0.0025375837328209805,-0.02929953920135457,-0.0021195403107871075,0.007669664266416999
35.0,0.057119866428905326,-10.0,0.0012394074349896598,-0.003779592644405798,0.0005138345085400342,-0.02270506646000208,-0.002428066849710704,0.0034366447943867985
35.0,0.057119866428905326,-5.0,0.0008324089555496982,-0.0007836986323822015,-2.2042700639990365e-05,-0.01836558639867209,-0.00123815109873537,0.0010297859607296001
35.0,0.057119866428905326,0.0,0.0006699053822751058,0.001635001000554912,-0.0013446465981370032,-0.016874486597750853,-0.0003953175293132036,-0.000972577945448895
35.0,0.057119866428905326,5.0,0.0007542245993101063,0.002197322655504798,0.0053795924006660445,-0.02010813074525354,0.008802239960410407,-0.002091295548918879
35.0,0.057119866428905326,10.0,0.0010060204463670022,0.004640692596189502,0.011548376299507002,-0.027017926979908728,0.020026563778895,-0.004177612362622398
35.0,0.057119866428905326,15.0,0.0023256037869780997,0.013571906966448201,0.0007386540813598685,-0.033134180066877884,0.007981653748453,-0.009893843912405699
35.0,0.057119866428905326,20.0,0.004062071017485389,0.027963003403259606,-0.007620358243040082,-0.0396809081618732,-0.002654827519725983,-0.019191765075087394
35.0,0.07139983303613166,-20.0,0.005506033920522985,-0.025222313813204195,0.01116611399781009,-0.04607100531656494,0.0038423053985999767,0.018342112530109797
35.0,0.07139983303613166,-15.0,0.006290886556675597,-0.013339267296212105,0.014560926573349953,-0.03476388881092997,0.013134558312108496,0.009942264643236498
35.0,0.07139983303613166,-10.0,0.0018068034120732996,-0.001350591761683402,-0.002267679345716922,-0.02932104067884678,-0.008033448132,0.0025123107505179987
35.0,0.07139983303613166,-5.0,0.0013102789695904997,-0.0011854484175292009,0.0006231478287199999,-0.02297723449546089,-0.0011107844105695099,0.0013968381239255999
35.0,0.07139983303613166,0.0,0.0010788731217800038,0.002032369122979018,-0.0014720628789920004,-0.02113857472404195,-0.0006322353236732012,-0.001211172328500776
35.0,0.07139983303613166,5.0,-0.00043798794446419514,-0.01618549077715078,0.044350450252155005,-0.03032590089564524,0.060623055102516005,0.007042583711209035
35.0,0.07139983303613166,10.0,0.0023963070325366993,0.011627484277961099,-0.0004618295121749938,-0.031051391190881333,0.00534332843595299,-0.0083340681698772
35.0,0.07139983303613166,15.0,0.005655259801210601,0.023407401803525303,-0.012020474622760124,-0.03833338433549308,-0.008017440691552996,-0.015686902998405097
35.0,0.07139983303613166,20.0,0.006183685476248896,0.03513205631797581,-0.011786370424200054,-0.049662135549368,-0.0042327933324179945,-0.024111687686857397
