# Aircraft: RC BIRE
# Date Generated: 2025-04-30 14:43:18
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,4
parameter,coordinate_system,body

BIRE[deg],elevator[deg],beta[deg],alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
5.0,20.0,-20.0,-20.0,-0.028128549905971592,0.007171004559738389,-0.137564814697974,0.01388721646836182,-0.19047282859916403,-0.005236430779017015
5.0,20.0,-20.0,-15.0,-0.0314283664974297,0.004950585362945001,-0.13145073407241403,0.0144261964554921,-0.1825980922249118,-0.0033604490355424194
5.0,20.0,-20.0,-10.0,-0.03690203288125216,0.0030577114896180035,-0.13739652632677601,0.01264260152793769,-0.1931111036405012,-0.0012041358276987397
5.0,20.0,-20.0,-5.0,-0.035288441883416594,0.006894987537996,-0.151897931300512,0.00914913755042758,-0.2155130433757235,-0.003971205659770851
5.0,20.0,-20.0,0.0,-0.0337312873406914,0.00833147803441149,-0.15235480468927332,0.00951258065897044,-0.21570689142757932,-0.005227676011011359
5.0,20.0,-20.0,5.0,-0.036272947688191,0.004890895513346996,-0.14057616981820803,0.01307469380547507,-0.1969628364300704,-0.0027453704930969092
5.0,20.0,-20.0,10.0,-0.040783957745384784,0.005085772024541996,-0.15659227284093902,0.01045788777765221,-0.221035521978941,-0.0020876941334641297
5.0,20.0,-20.0,15.0,-0.04397465666577936,0.006087842661918003,-0.17291001090635505,0.00847552130863119,-0.24455655391629505,-0.00221890890869242
5.0,20.0,-20.0,20.0,-0.0461297882128477,0.008028978617299995,-0.1912639709325299,0.006592607484825109,-0.27037553826282695,-0.003084714130210201
5.0,20.0,-10.0,-20.0,-0.027895289499049986,0.009190173260084596,-0.13282892595799,0.007593517120993419,-0.1866159098825213,-0.00606763118548542
5.0,20.0,-10.0,-15.0,-0.0299143659653875,0.008291708494708103,-0.128065989404463,0.00758060748159565,-0.1808133105347664,-0.00527103462035598
5.0,20.0,-10.0,-10.0,-0.0320839846817132,0.0079169591094461,-0.12711568598155104,0.0073328948780552105,-0.1803088332226167,-0.004826372401262039
5.0,20.0,-10.0,-5.0,-0.0334206071081431,0.0079180045218264,-0.13144599561034231,0.00668011738883116,-0.1869466944201152,-0.00472973047789222
5.0,20.0,-10.0,0.0,-0.03444560244078209,0.008215956666049705,-0.1352924234114258,0.00623726803083979,-0.19275269947338058,-0.00472857562073733
5.0,20.0,-10.0,5.0,-0.03671916964971571,0.0080809100129152,-0.14118781135344094,0.005822053495719441,-0.20131619707933524,-0.004338741088898897
5.0,20.0,-10.0,10.0,-0.0395558997232521,0.008416947712436007,-0.150067684918621,0.0053048131746838,-0.213928677337146,-0.00425538615642057
5.0,20.0,-10.0,15.0,-0.04141066673475226,0.009474059551676198,-0.1636646060579401,0.0044408774102622,-0.232951122088533,-0.00468290022107224
5.0,20.0,-10.0,20.0,-0.042657921149181696,0.011141429402311498,-0.18045917054241012,0.003518308316433615,-0.25617875416184005,-0.005496391244510599
5.0,20.0,0.0,-20.0,-0.02743385685997851,0.010488099563694411,-0.13074619328114,0.000978325869859704,-0.1848872844065481,-0.005994972716926452
5.0,20.0,0.0,-15.0,-0.02902846676173,0.01014116549661099,-0.12599906260697602,0.000684362769535158,-0.1790198180690612,-0.005744182948079319
5.0,20.0,0.0,-10.0,-0.03060255377973936,0.01014263584789438,-0.12478522739221098,0.000417086441221933,-0.17795921300996392,-0.0057080185031680095
5.0,20.0,0.0,-5.0,-0.03238625660944659,0.01029314990667656,-0.126001636402005,0.00030120827750213967,-0.1800505135533132,-0.00575884436131966
5.0,20.0,0.0,0.0,-0.0359330792575076,0.01051995781522428,-0.12951062905552999,6.294412414138998e-05,-0.18520820458445109,-0.005831895442946023
5.0,20.0,0.0,5.0,-0.038162441040652695,0.01144316577535281,-0.13651669365569002,-0.00011997998455376611,-0.1952611530331073,-0.00637944017539633
5.0,20.0,0.0,10.0,-0.0393279698337346,0.012332787830573809,-0.1459193741639161,-0.000360468323789265,-0.208440831939387,-0.00687340673817511
5.0,20.0,0.0,15.0,-0.0405469076637925,0.013558043362656109,-0.15860114204570008,-0.000579171762828926,-0.22600653598216802,-0.007569150194894009
5.0,20.0,0.0,20.0,-0.041621335290887296,0.0151062528677892,-0.1748352564142599,-0.00073755392389243,-0.24829542184898096,-0.00845524942272883
5.0,20.0,10.0,-20.0,-0.02668599843932301,0.011685262166976206,-0.1333676285712999,-0.00554728159691635,-0.18835205822714712,-0.005679687758416679
5.0,20.0,10.0,-15.0,-0.028467279006727596,0.011797921131914794,-0.12789755696545801,-0.00613794423041413,-0.1812990380535977,-0.005913157948314556
5.0,20.0,10.0,-10.0,-0.030437192109967967,0.012128923692566705,-0.125922249875002,-0.0065249188873465515,-0.1790492126379976,-0.00625009489963233
5.0,20.0,10.0,-5.0,-0.03261807155704789,0.013309634379067202,-0.1290611065440887,-0.00640034126802523,-0.1839283493664671,-0.00701863539383358
5.0,20.0,10.0,0.0,-0.033365027458926395,0.013902650398193904,-0.1338456130715272,-0.00593191117708208,-0.1908112285602833,-0.00741377079033177
5.0,20.0,10.0,5.0,-0.035406349046589396,0.0149904423311423,-0.13846926114460995,-0.006149279005270689,-0.197288106608273,-0.0083142575904337
5.0,20.0,10.0,10.0,-0.037862074034924795,0.0159842371576149,-0.14576635046044706,-0.006263359615841482,-0.20740243097893798,-0.00913294924381261
5.0,20.0,10.0,15.0,-0.04039939903265006,0.0177906693229286,-0.15889603913665007,-0.005801797040928698,-0.225558149203328,-0.01038140126803866
5.0,20.0,10.0,20.0,-0.0423096007575116,0.0193524440351337,-0.17545520622688993,-0.0051236470058502,-0.24834341913927804,-0.011444022795990601
5.0,20.0,20.0,-20.0,-0.02568315855120301,0.013253248042736004,-0.13939495648685996,-0.011724128760792,-0.19483043104786396,-0.005679807936175669
5.0,20.0,20.0,-15.0,-0.0281622831393337,0.014289479613102993,-0.13205772507131397,-0.0127584887841191,-0.1847730229568284,-0.00673852426477067
5.0,20.0,20.0,-10.0,-0.03170606054689773,0.016224791321240592,-0.12642940278353793,-0.01403600789768171,-0.17665171859766488,-0.008455204945875719
5.0,20.0,20.0,-5.0,-0.035681279943388,0.01886314257638931,-0.14324915776935232,-0.01057294167503584,-0.2029977057311065,-0.01058622711310312
5.0,20.0,20.0,0.0,-0.0340093430888391,0.0179021564573994,-0.152027978807991,-0.008736467682585144,-0.2161896161998685,-0.009525643522193821
5.0,20.0,20.0,5.0,-0.0327257243023891,0.01708117225829331,-0.149880078663932,-0.01007730166752395,-0.21208165036193,-0.008708258700740639
5.0,20.0,20.0,10.0,-0.036967130243664915,0.019243607616101305,-0.14560328088323105,-0.01247478869838739,-0.20419638886931502,-0.01070718410117002
5.0,20.0,20.0,15.0,-0.04134862699823564,0.0215096406061161,-0.1616361791280001,-0.01046509341907091,-0.22720812120580702,-0.01260603778588536
5.0,20.0,20.0,20.0,-0.044878691833633896,0.023031710424387702,-0.17927708265733,-0.00861451939457799,-0.25192918627251704,-0.013823129349837758
5.0,30.0,-20.0,-20.0,-0.0522817203101362,0.0112190176876584,-0.17961784490383104,0.01902690439697721,-0.24865032691544303,-0.007953910191289965
5.0,30.0,-20.0,-15.0,-0.05658870830389831,0.00836418337126199,-0.17317406417627002,0.01967187970745221,-0.24071895442971958,-0.00554084908605378
5.0,30.0,-20.0,-10.0,-0.06398318265999615,0.005721854816520003,-0.18308860621107198,0.01715477387043656,-0.25774787675831823,-0.00258834573837795
5.0,30.0,-20.0,-5.0,-0.061693879086546694,0.010666202436263997,-0.20451354102147493,0.01233197359662066,-0.29074861636155747,-0.006224195162619851
5.0,30.0,-20.0,0.0,-0.0595947518432551,0.012605866745284494,-0.20664978146970325,0.01276307869505317,-0.2932761195862793,-0.00791979371628974
5.0,30.0,-20.0,5.0,-0.06323012880146081,0.008184980682013995,-0.19200573508036295,0.01756708498240875,-0.2698583548857494,-0.00465144522763216
5.0,30.0,-20.0,10.0,-0.06960527138837048,0.008388871825423,-0.21542573446216895,0.01393478163796645,-0.305066972708805,-0.0036828946276740897
5.0,30.0,-20.0,15.0,-0.0741925182823641,0.009731871638332001,-0.23931045880866497,0.0111624740703729,-0.339595070596195,-0.00381806568948664
5.0,30.0,-20.0,20.0,-0.07736897264623491,0.012397944012029996,-0.26601552051315003,0.00852503869775786,-0.37731321647269594,-0.004983738973718699
5.0,30.0,-10.0,-20.0,-0.05212633322921999,0.012862006359624797,-0.1729541534286101,0.010420217973180459,-0.2430983350365334,-0.00844168482682817
5.0,30.0,-10.0,-15.0,-0.05469758527104958,0.011804935802131003,-0.168364095423161,0.01035244902081608,-0.23800977813781798,-0.0074778460760378095
5.0,30.0,-10.0,-10.0,-0.0575434765774602,0.0114328172486673,-0.16879086306325503,0.00997872538230882,-0.2398837500389597,-0.00696446845153444
5.0,30.0,-10.0,-5.0,-0.0593125536650405,0.011329865863433604,-0.1763864656207326,0.00904912120010948,-0.2514482448359622,-0.006791982254311243
5.0,30.0,-10.0,0.0,-0.0607026809608092,0.011784980963795905,-0.18315678965601181,0.00841637823752691,-0.2616454688926476,-0.006816272235960086
5.0,30.0,-10.0,5.0,-0.0638983937301609,0.011696723506956497,-0.19272100642428203,0.00782352693413412,-0.2756061191298292,-0.00632147255279846
5.0,30.0,-10.0,10.0,-0.0679216042546085,0.012268588140832995,-0.20633815485261298,0.007094558098350548,-0.295064749753285,-0.00625208880631453
5.0,30.0,-10.0,15.0,-0.070612027615408,0.013745990707846795,-0.22644611513903,0.0058913159400248265,-0.323342125913756,-0.0068437840834446395
5.0,30.0,-10.0,20.0,-0.07248381866821191,0.016077352429964803,-0.25095235761157997,0.004610128398856262,-0.35740316253840804,-0.0079759121941087
5.0,30.0,0.0,-20.0,-0.051582978569679305,0.013686901637363972,-0.16987464118971984,0.0013453484086565202,-0.2403806949753276,-0.00785394008526272
5.0,30.0,0.0,-15.0,-0.05357759690318618,0.01334856469127279,-0.165317076924261,0.000936830759554492,-0.235223598490274,-0.00759175669936572
5.0,30.0,0.0,-10.0,-0.05559987308053686,0.01346911230961154,-0.165402676898266,0.000569440118348359,-0.23636779300764388,-0.00761020498252403
5.0,30.0,0.0,-5.0,-0.0579783286752394,0.01379235239713985,-0.1686945579455578,0.00040853083358420567,-0.2416555923677442,-0.0077447427298521394
5.0,30.0,0.0,0.0,-0.0628656789095482,0.01421993562986438,-0.175089163520676,8.351176312253398e-05,-0.2510927182276251,-0.007907669011967794
5.0,30.0,0.0,5.0,-0.0659485892459827,0.015595111642384009,-0.18617669728304803,-0.0001572724403713178,-0.2670903191006533,-0.008718104595293411
5.0,30.0,0.0,10.0,-0.0676180708037746,0.01691319842144241,-0.2005029805721531,-0.000478629971632244,-0.287307584754901,-0.00944854514100045
5.0,30.0,0.0,15.0,-0.0694049929558455,0.01869701024016441,-0.21933365043575015,-0.0007663046519997261,-0.313550640257614,-0.01045961950976441
5.0,30.0,0.0,20.0,-0.0710202959200168,0.020927834639137402,-0.24305657317175,-0.0009671888088110599,-0.346299736155302,-0.01173478939946793
5.0,30.0,10.0,-20.0,-0.05056356889846941,0.014407884068847104,-0.17320275757095982,-0.00762882914198707,-0.24472757814873888,-0.006972179236323499
5.0,30.0,10.0,-15.0,-0.05279355592053676,0.014655341907103596,-0.16768447870524705,-0.008394943136727541,-0.237997697354131,-0.00731866755098511
5.0,30.0,10.0,-10.0,-0.05533677770401437,0.015206114822472104,-0.16674417381529,-0.008888857540797863,-0.237543219810438,-0.00781492944409341
5.0,30.0,10.0,-5.0,-0.058236297525450995,0.0170862452626475,-0.17266952954319562,-0.00868180094124703,-0.2466477046424851,-0.008995101832719541
5.0,30.0,10.0,0.0,-0.059201985679980494,0.018163591694584202,-0.18079855869546121,-0.00800199145656037,-0.2584306148163743,-0.009672254857618471
5.0,30.0,10.0,5.0,-0.0620544537282667,0.0197305922284112,-0.188588720996343,-0.00826935343557375,-0.26948425053409203,-0.010954947314904399
5.0,30.0,10.0,10.0,-0.0655448074266348,0.0211635779595708,-0.20005070731894203,-0.008388726880607201,-0.285537176266378,-0.01212965243658181
5.0,30.0,10.0,15.0,-0.0691759049247471,0.0238298688333316,-0.2195293808904002,-0.0077115859978231695,-0.312644367897705,-0.01395473619971066
5.0,30.0,10.0,20.0,-0.0719738946456175,0.026152004267002402,-0.2437359848757299,-0.00673123823780237,-0.34613753723419505,-0.015521535609626002
5.0,30.0,20.0,-20.0,-0.04914923467061781,0.015517999727610005,-0.18115303351484302,-0.01613948451180356,-0.25315434800116277,-0.006424481336779479
5.0,30.0,20.0,-15.0,-0.05228526860263966,0.0169700534556472,-0.17312437377134193,-0.017458468052227817,-0.24239190046848438,-0.00783221499743678
5.0,30.0,20.0,-10.0,-0.05695661829107973,0.01965111262454479,-0.16722624071817993,-0.01911950677293087,-0.2339741107907035,-0.01015379651148232
5.0,30.0,20.0,-5.0,-0.06227962808398381,0.02379406771904201,-0.19182354892880182,-0.01430469734890211,-0.2723812581283725,-0.013340859681532619
5.0,30.0,20.0,0.0,-0.059930134649873595,0.02283980929891681,-0.20528238606247598,-0.01174566549150937,-0.2925949119139185,-0.01207209027719972
5.0,30.0,20.0,5.0,-0.058233873127221406,0.0218771895828484,-0.20385031178971402,-0.01351399643409374,-0.289236701684985,-0.01104497590591624
5.0,30.0,20.0,10.0,-0.06423430047500432,0.0248587823771748,-0.19954860481568504,-0.01671001868302168,-0.280785655055806,-0.01381759359804152
5.0,30.0,20.0,15.0,-0.0704579841269552,0.028237082855400802,-0.22303586106414008,-0.013878438019170311,-0.31460281265548706,-0.016595672019530962
5.0,30.0,20.0,20.0,-0.0755514684695914,0.030574587839282005,-0.2488046338410299,-0.01124722899998761,-0.350881662352889,-0.01843032889681836
10.0,-30.0,-20.0,-20.0,-0.0695913460312956,-0.009085610675388905,0.21149930720242005,-0.020503920585969296,0.29026879807051204,0.0059266993547732
10.0,-30.0,-20.0,-15.0,-0.06373955373440089,-0.001859417595076407,0.19304744107122807,-0.021498865442901888,0.264689994823597,0.0007911678100696994
10.0,-30.0,-20.0,-10.0,-0.05874562115156316,-0.007151882589981506,0.20138037692795796,-0.0160680222898981,0.2801147140271557,0.00301590813080687
10.0,-30.0,-20.0,-5.0,-0.061382427224347794,-0.011517245142453891,0.19954261384445,-0.014291769578896194,0.27736719216757183,0.006235165779397601
10.0,-30.0,-20.0,0.0,-0.0641708802614035,-0.008493672045655792,0.1862632210131936,-0.016403560880794664,0.25646822337385,0.005221355533022101
10.0,-30.0,-20.0,5.0,-0.0593500758462759,-0.0008292710590560026,0.17526012065683902,-0.01806778105596023,0.23980725484347398,-0.00011021835599048929
10.0,-30.0,-20.0,10.0,-0.05571036469356018,-0.003446931519860988,0.18501303439928807,-0.01519158679515959,0.2542559341776225,0.000804197450060665
10.0,-30.0,-20.0,15.0,-0.053685001293982584,-0.00707960140698799,0.1956637983571199,-0.01283449999997168,0.26897287504024686,0.00256922853128997
10.0,-30.0,-20.0,20.0,-0.0529780464839901,-0.011716384390551005,0.20863605587251,-0.010611283962546882,0.28622600594162195,0.005093190208984799
10.0,-30.0,-10.0,-20.0,-0.07297076518176919,-0.022103824956246403,0.20914817285770004,-0.01172785921466694,0.290983338264027,0.013517312110489142
10.0,-30.0,-10.0,-15.0,-0.06934972972037079,-0.017904596580634,0.19191717958334198,-0.01153140852679214,0.267255301649413,0.010648196873407522
10.0,-30.0,-10.0,-10.0,-0.06586067566854065,-0.015215122371380702,0.18104323332344996,-0.010827751392956102,0.2524164604489289,0.008815998036188311
10.0,-30.0,-10.0,-5.0,-0.0646100243884333,-0.016598248764396303,0.17496400058558903,-0.010168206533083275,0.2435863613713182,0.00931488277747957
10.0,-30.0,-10.0,0.0,-0.0634675666545715,-0.017423369521025397,0.17269933678727828,-0.009172300575534899,0.2404643380416535,0.00954762942920353
10.0,-30.0,-10.0,5.0,-0.06122890735352409,-0.015849263019113297,0.17034099456095098,-0.00848838392555365,0.23671811034781579,0.00841865088327375
10.0,-30.0,-10.0,10.0,-0.058144195412631196,-0.015594480505919196,0.17361392484499505,-0.00745570990766212,0.24076018976754432,0.008062691957122
10.0,-30.0,-10.0,15.0,-0.0569832900293761,-0.018354687849262204,0.18129256173909603,-0.00611533070024821,0.25061777913374056,0.00949881178406241
10.0,-30.0,-10.0,20.0,-0.0565754150879961,-0.022020185265716502,0.19266275536749,-0.004748227684408749,0.26525236324396145,0.011475799928020789
10.0,-30.0,0.0,-20.0,-0.07564427394109019,-0.032682024241066504,0.20977021662377004,-0.00264410295490168,0.294314665578846,0.0183454231904118
10.0,-30.0,0.0,-15.0,-0.0727039928088904,-0.0301025192972763,0.1916812608485129,-0.0019004078122975602,0.269035675369082,0.01672392438297094
10.0,-30.0,0.0,-10.0,-0.07012089274115228,-0.0287025258339939,0.179169060898702,-0.0011707116972449428,0.2513882916506601,0.01583456760467648
10.0,-30.0,0.0,-5.0,-0.0675297796977222,-0.027153978072450888,0.16934058182869197,-0.0009658980609254934,0.23707010055635433,0.01487246177329428
10.0,-30.0,0.0,0.0,-0.0630442295363455,-0.02667084749935172,0.16487434211749818,-0.00024813634082799293,0.2303944239738594,0.014497538649826811
10.0,-30.0,0.0,5.0,-0.060210190076382,-0.02779138631820173,0.164129595233181,0.0004372308141859767,0.228679361742497,0.015195421249640548
10.0,-30.0,0.0,10.0,-0.05929189743865659,-0.029111915327603613,0.16687562159593894,0.001160973202263492,0.23165687142276797,0.01590917228104108
10.0,-30.0,0.0,15.0,-0.0584548910736588,-0.0311914348046408,0.17348008983032803,0.001872331903166578,0.23973137746676632,0.017073236888560918
10.0,-30.0,0.0,20.0,-0.05782299115729719,-0.03401138516202188,0.18420265234330002,0.002481480339151988,0.2532214820693481,0.01866826130049597
10.0,-30.0,10.0,-20.0,-0.07757168079262819,-0.0421329984611704,0.21642416678001997,0.00598766269156846,0.30448119735159196,0.021840439689097397
10.0,-30.0,10.0,-15.0,-0.074281169143838,-0.040929722039080504,0.1965067516887029,0.007360922197693435,0.276176565958976,0.021363024283876396
10.0,-30.0,10.0,-10.0,-0.07099736868973065,-0.04060400967413651,0.18221157145849798,0.008475670219199162,0.255671397943368,0.02136350023241059
10.0,-30.0,10.0,-5.0,-0.06714810410735919,-0.040231569439700895,0.17381354363518298,0.00885592373525233,0.2433095251356479,0.021402768459157277
10.0,-30.0,10.0,0.0,-0.0659892045719839,-0.0384979600058766,0.1711150147129591,0.00868856097099876,0.2387565233086131,0.02057595176207452
10.0,-30.0,10.0,5.0,-0.0642165989892631,-0.0399632760002578,0.167765396778001,0.00942943402977428,0.2330418721810052,0.021649528146240937
10.0,-30.0,10.0,10.0,-0.0621156602337379,-0.0428018262573766,0.166647268333453,0.010212133821684871,0.230247761229691,0.02335505872551851
10.0,-30.0,10.0,15.0,-0.0592557615573997,-0.0449288035779433,0.17302920862886895,0.01024141709139912,0.23772206986770972,0.02483315559503551
10.0,-30.0,10.0,20.0,-0.057442565948244796,-0.047027083315603,0.18368577889479987,0.00993074003452267,0.25100943512294666,0.02619094095096579
10.0,-30.0,20.0,-20.0,-0.07892204757034911,-0.051307012489997,0.22787856453365007,0.013827487428229288,0.31906022292193903,0.025205461534835397
10.0,-30.0,20.0,-15.0,-0.0745762919985029,-0.05233737418642198,0.20466512150248606,0.0161439445964184,0.28533940140238806,0.02653599854070285
10.0,-30.0,20.0,-10.0,-0.06915003555142883,-0.055281345223838,0.186584674620915,0.01874132747320352,0.25864192895180205,0.02905346121848786
10.0,-30.0,20.0,-5.0,-0.0612216476896792,-0.059325117324198984,0.17903907346156797,0.019174228888073103,0.2470452777350896,0.03278421467093518
10.0,-30.0,20.0,0.0,-0.0628044796398628,-0.05431717395334899,0.1963691319542822,0.0134165283503144,0.2741039910690406,0.02954609154976934
10.0,-30.0,20.0,5.0,-0.06583583611586769,-0.051951887621685,0.191226491806395,0.01407561534392193,0.2655084664445677,0.027538460510619502
10.0,-30.0,20.0,10.0,-0.06397766991560855,-0.056212817523530995,0.16435712594726898,0.020469159369783017,0.22242303834776,0.03021733937207205
10.0,-30.0,20.0,15.0,-0.059089173656042104,-0.05857311439228069,0.17529945350668608,0.01813206355818776,0.237466343918927,0.03227801992266761
10.0,-30.0,20.0,20.0,-0.05550981865152759,-0.05987732683714268,0.18644778896366,0.01643469471503972,0.25184399969715776,0.03335002642164091
10.0,-20.0,-20.0,-20.0,-0.041152929611161,-0.007648641000097406,0.1541345965999199,-0.014975254515509502,0.21171210251113298,0.00499011383534
10.0,-20.0,-20.0,-15.0,-0.0368897366962186,-0.002736983160919207,0.141762090261626,-0.01565250387781269,0.194692429098005,0.001441368995919499
10.0,-20.0,-20.0,-10.0,-0.03320831121327366,-0.006729476166233997,0.149000268132926,-0.0116316031256915,0.20770253256732074,0.0031277566951118697
10.0,-20.0,-20.0,-5.0,-0.0350086993389654,-0.010074309141360191,0.14868126628391704,-0.010305525008324093,0.2072468164836038,0.0055431772599646
10.0,-20.0,-20.0,0.0,-0.0368506308173488,-0.008209434539928395,0.13991237814698848,-0.011829487921217966,0.193391816494983,0.004960224964958898
10.0,-20.0,-20.0,5.0,-0.033170159314359904,-0.0029513160090260115,0.13282843730334404,-0.013002308933266229,0.18265776928917932,0.001229241548358781
