# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:19:15
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],rbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
30.0,-0.009519977738150888,10.0,-0.0004691301333612022,-0.0017924633219378976,0.006862063251344086,-0.003989763294134676,0.009802117556192008,0.0012306909824360002
30.0,-0.009519977738150888,15.0,-0.0003527403344226014,-8.320896551740342e-05,0.003353063338680018,-0.004161765291616579,0.004625135141154979,0.00024013369553030003
30.0,-0.009519977738150888,20.0,-0.0005113550272708989,0.0006299003647784948,0.0034896601909100156,-0.00477423766126957,0.004790724878756009,-0.00021888337989400125
30.0,-0.007139983303613166,-20.0,0.0003845252181770009,0.00016005519075329433,0.002426067796849951,0.00343944055331326,0.003348347937702001,3.522460868495003e-06
30.0,-0.007139983303613166,-15.0,0.00024259114028169632,-1.0927977607794181e-05,0.0019350394120990488,0.002718358458847937,0.0025930615926109957,0.00015864131118339952
30.0,-0.007139983303613166,-10.0,0.00017161584523003003,-0.00044819899553349973,0.0019466056633439255,0.001903001546242538,0.002653347413027904,0.0004714060864761012
30.0,-0.007139983303613166,-5.0,0.00010695454456859793,-0.0007894046351992999,0.0020274571817090192,0.0009096956083844029,0.00279529283393673,0.0007102806100345999
30.0,-0.007139983303613166,0.0,1.5450620717200048e-05,-0.0008205109721900203,0.0020093758478769985,-0.0002520519697036,0.0027763752440772005,0.00074751173713472
30.0,-0.007139983303613166,5.0,-0.00014030547811180044,-0.0016548728122898603,0.004701198492800984,-0.0017261825893693681,0.006327292671658796,0.00113397042893077
30.0,-0.007139983303613166,10.0,-0.00038831264073809976,-0.001453342708553098,0.0055415373129770185,-0.003081189419290236,0.007918566077540018,0.0009774027885125994
30.0,-0.007139983303613166,15.0,-0.00026659518688279885,-5.987032590749897e-05,0.002531248730180069,-0.0031234458852034803,0.0034731022091159802,0.00017878901321019894
30.0,-0.007139983303613166,20.0,-0.0003858480415524085,0.0004744008772712971,0.002638239172249923,-0.0035825813312458403,0.003599770489192994,-0.00016515990053390245
30.0,-0.004759988869075444,-20.0,0.00025425032485999755,0.00011014946765000588,0.0016006926671598976,0.0022909633052623805,0.0022203551995640114,7.864884589980914e-07
30.0,-0.004759988869075444,-15.0,0.00016376400802319696,-1.7292325168200007e-05,0.0012976128773640738,0.0018161433045358597,0.0017513271158119958,0.00011114717290549789
30.0,-0.004759988869075444,-10.0,0.00011306299131917056,-0.00029493756049850384,0.0012871485613720202,0.001266442488975485,0.0017596691893193989,0.00031237777317270204
30.0,-0.004759988869075444,-5.0,7.04230062488001e-05,-0.0005230334231349984,0.001345503528594999,0.0006046566791070109,0.0018569438494049299,0.00047194441799829935
30.0,-0.004759988869075444,0.0,9.726524739898934e-06,-0.0005446894498467602,0.0013393812607579991,-0.00016963871673632503,0.0018478850929260007,0.0004971910450287899
30.0,-0.004759988869075444,5.0,-8.695470744720518e-05,-0.0009921986903737006,0.0028449751528780154,-0.0011134721676718982,0.0038327259075571912,0.0007001426787976005
30.0,-0.004759988869075444,10.0,-0.0002876852958192018,-0.0010387078382104974,0.003960125715825047,-0.002113672775176456,0.005660846959535004,0.0006853651990119999
30.0,-0.004759988869075444,15.0,-0.00017908634865710163,-3.8245571767098197e-05,0.001698500562860028,-0.00208370743749231,0.0023182840813569805,0.00011832980490800171
30.0,-0.004759988869075444,20.0,-0.00025878420976729877,0.0003175599620938996,0.0017728547743198764,-0.00238965093361495,0.0024043784189829998,-0.00011075897451379851
30.0,-0.002379994434537722,-20.0,0.00012608071168199175,5.678496582249559e-05,0.0007920325532999595,0.0011444843375516102,0.0011042827625399876,-3.818898383009528e-07
30.0,-0.002379994434537722,-15.0,8.321443086599378e-05,-1.578456667510053e-05,0.0006555426873230408,0.0009109047184296497,0.0008915520196989962,5.9430949011299306e-05
30.0,-0.002379994434537722,-10.0,5.589741606542003e-05,-0.00014574587162349828,0.0006385990551849297,0.00063217813844807,0.0008756788780701005,0.00015534963700460092
30.0,-0.002379994434537722,-5.0,3.477412697459881e-05,-0.00025988434307500086,0.0006696716455040219,0.00030142243543085796,0.0009251650992139794,0.00023517628452389937
30.0,-0.002379994434537722,0.0,4.585240885597586e-06,-0.0002712005597643903,0.0006697218808709993,-8.561879729659098e-05,0.0009224394321300997,0.0002480275822669799
30.0,-0.002379994434537722,5.0,-4.141491489720317e-05,-0.00045897666583110015,0.0013272211954010182,-0.0005446150262704922,0.0017884094869280998,0.0003314118852131599
30.0,-0.002379994434537722,10.0,-0.00015776550498700082,-0.0005344242500726973,0.0020579860513900705,-0.001073940775302686,0.0029402909951140033,0.00034854913875849956
30.0,-0.002379994434537722,15.0,-9.021943644490008e-05,-1.830029550459883e-05,0.0008547679017101295,-0.0010425565590930098,0.0011606075943119964,5.873913951269863e-05
30.0,-0.002379994434537722,20.0,-0.00013016704944200652,0.00015941411562719887,0.0008934580422899074,-0.0011954544500060102,0.0012044783072270027,-5.5699373828897725e-05
30.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.002379994434537722,-20.0,-0.00012400803386600212,-6.0167227861104844e-05,-0.0007754921171800877,-0.00114249340436153,-0.001092623411320992,1.914901899796595e-06
30.0,0.002379994434537722,-15.0,-8.556524889860584e-05,3.261874925050007e-05,-0.0006716074616139878,-0.0009174425858887599,-0.0009273263125799958,-6.866084678919943e-05
30.0,0.002379994434537722,-10.0,-5.471851407156964e-05,0.00014275472671569645,-0.0006293586476889823,-0.0006302437869971701,-0.0008683887996667958,-0.00015390528491649944
30.0,0.002379994434537722,-5.0,-3.390823770210022e-05,0.0002565938461054004,-0.0006634947268349956,-0.000299607541256631,-0.0009185404022942802,-0.00023356918133330025
30.0,0.002379994434537722,0.0,-3.977858616603658e-06,0.00026887635161298995,-0.0006687161169840056,8.721998851522902e-05,-0.0009196294839642002,-0.0002468713082398801
30.0,0.002379994434537722,5.0,3.933589439489987e-05,0.00041496727528179955,-0.001217914117022989,0.0005311355428783278,-0.0016392315407703084,-0.00030928368310432965
30.0,0.002379994434537722,10.0,0.0001351025766552008,0.00033539250211420124,-0.0014748540377639285,0.000940470804475549,-0.002067534672685001,-0.00024204577648269908
30.0,0.002379994434537722,15.0,9.156647858729952e-05,1.668989836439705e-05,-0.0008658536901098302,0.0010439553490510702,-0.0011636110181389991,-5.7904715639101045e-05
30.0,0.002379994434537722,20.0,0.00013171357862189204,-0.00016064555714650347,-0.0009075683426000847,0.0011967041571497596,-0.0012091264376860034,5.632011604599779e-05
30.0,0.004759988869075444,-20.0,-0.00024595945766600624,-0.00012367862733099477,-0.001534530589230032,-0.0022829996192298297,-0.0021737174874839893,5.345628707201233e-06
30.0,0.004759988869075444,-15.0,-0.00017167546154000374,7.886975884500297e-05,-0.0013530709182389966,-0.0018397426607149798,-0.0018806991902329956,-0.00014503619166819984
30.0,0.004759988869075444,-10.0,-0.0001083243869122695,0.0002828404444813956,-0.001249993609762079,-0.0012586608784594098,-0.001730231302775602,-0.000306531761222098
30.0,0.004759988869075444,-5.0,-6.696000083150286e-05,0.000509881569339201,-0.0013208085067079878,-0.0005973995488272811,-0.0018304646059430904,-0.0004655211405233794
30.0,0.004759988869075444,0.0,-7.389498328000399e-06,0.0005354878562882999,-0.0013370950793710062,0.00017603041761638603,-0.0018364580728066973,-0.0004926155772365991
30.0,0.004759988869075444,5.0,7.773593973919857e-05,0.0008026734373458994,-0.0023715939607090175,0.0010547609100583517,-0.0031885202987738115,-0.0006048452357304201
30.0,0.004759988869075444,10.0,0.00011705976725870024,0.00011657201537450257,-0.0011047956483979382,0.0014629941715740861,-0.0014009596339779884,-0.00020394141188529932
30.0,0.004759988869075444,15.0,0.00018447458569529826,3.1804066648599694e-05,-0.0017428435068598258,0.0020893024552101464,-0.002330297329467018,-0.00011499219345709882
30.0,0.004759988869075444,20.0,0.00026497040729119015,-0.0003224855628286005,-0.0018292959818300147,0.0023946496208063096,-0.002422970709939992,0.00011324181408740169
30.0,0.007139983303613166,-20.0,-0.00036587018219400025,-0.00019049621898019342,-0.002277201870239942,-0.00342152243466279,-0.0032434119318550114,1.0275061639496152e-05
30.0,0.007139983303613166,-15.0,-0.0002550138401908042,0.00012859216172000226,-0.0020279543505469233,-0.00276221067987014,-0.002834461695116003,-0.0002238944666368009
30.0,0.007139983303613166,-10.0,-0.00016086705145196972,0.00042048155236659723,-0.001862279083654994,-0.0018853264615442296,-0.0025860668632499,-0.00045799437646579927
30.0,0.007139983303613166,-5.0,-9.916488646010205e-05,0.0007598514706178006,-0.001971940641136982,-0.000893376358916181,-0.002735789118351771,-0.0006958477414749798
30.0,0.007139983303613166,0.0,-1.0252740719800257e-05,0.0007998698609547998,-0.002005369144091995,0.00026642447008562903,-0.002750541048977699,-0.0007372495501011551
30.0,0.007139983303613166,5.0,0.00011585983912869996,0.0011727317341450987,-0.003486943840689982,0.0015743038662529919,-0.0046819140069433995,-0.0008915059051759497
30.0,0.007139983303613166,10.0,-8.882794358749946e-05,-0.0007645940374557993,0.0014877341861030402,0.001479138119181008,0.00252688389769401,0.00017118814693859938
30.0,0.007139983303613166,15.0,0.00027871897699470113,4.5377252248401945e-05,-0.002631019568059889,0.00313603414208958,-0.0035001303401900052,-0.0001712797025759001
30.0,0.007139983303613166,20.0,0.00039976728908569514,-0.0004854828588767013,-0.002765231912480015,0.0035938278472427507,-0.00364160227825,0.0001707458047297966
30.0,0.009519977738150888,-20.0,-0.00048375596031000057,-0.00026058213446540635,-0.0030035920736399824,-0.004558065686454969,-0.00430183612840801,1.6686150075696793e-05
30.0,0.009519977738150888,-15.0,-0.00033083036133900456,0.00016403670438790152,-0.0026689595745229555,-0.0036769268769923503,-0.0037460466086859934,-0.0002959114836703011
30.0,0.009519977738150888,-10.0,-0.0002123845946915095,0.0005558374710325012,-0.002466494368410066,-0.0025102942569514303,-0.003436298888572699,-0.0006083745005986997
30.0,0.009519977738150888,-5.0,-0.00013053238716020238,0.0010064901416959003,-0.0026168856765440007,-0.001187537967583721,-0.00363452798946197,-0.0009245399713427097
30.0,0.009519977738150888,0.0,-1.2946443286900033e-05,0.0010624261271048698,-0.002680577423193997,0.00035837086410122064,-0.0036611844706330027,-0.0009809817860048661
30.0,0.009519977738150888,5.0,0.0001541037422502986,0.0015309024914436,-0.004579499442569024,0.002091816987475452,-0.006139832400334,-0.00117215261437953
30.0,0.009519977738150888,10.0,-0.0002510465950712991,-0.0019120578733656003,0.004740720088182049,0.001336234893310308,0.007395026216152012,0.0007080829745159996
30.0,0.009519977738150888,15.0,0.00037429437821530007,5.744427975890032e-05,-0.003530431759899866,0.004184143088305,-0.0046731809772420085,-0.00022678459419539845
30.0,0.009519977738150888,20.0,0.0005361011107263003,-0.000649600122121001,-0.003715425119759974,0.004794230147929839,-0.004865090349820994,0.00022881266951550044
35.0,-0.009519977738150888,-20.0,0.0005816170171299984,-0.00031793917505799907,0.0035125326560701,0.00451332591957442,0.004797363745181998,0.000302299423602298
35.0,-0.009519977738150888,-15.0,0.0002844418283425021,-1.6417454517803076e-05,0.002305282924412011,0.0034139731090528924,0.0029776439936044924,0.00022443607304459962
35.0,-0.009519977738150888,-10.0,0.0002613518839100397,-0.001068452218721698,0.0028843365104009866,0.002507241163301103,0.003928415578380695,0.0008886090399998978
35.0,-0.009519977738150888,-5.0,0.0001628154041950977,-0.001572346543563901,0.003014537294849018,0.001198778332744195,0.004149203710591809,0.0012266389629526
35.0,-0.009519977738150888,0.0,2.4398007791505416e-05,-0.0015596571500800503,0.002898484981917998,-0.00034625133856758705,0.0040252964891071,0.0012465674212399
35.0,-0.009519977738150888,5.0,-0.00011716637610909714,-0.001582265925283901,0.003375452855840011,-0.001885031768762712,0.004667779102444605,0.0012143991272030603
35.0,-0.009519977738150888,10.0,-5.2792748131198775e-05,-0.0009144167852850986,0.002420767182381045,-0.0029168524189822913,0.003297241097765996,0.0007941744325643003
35.0,-0.009519977738150888,15.0,-0.00039028738992480036,-0.000699182181720201,0.0036470910147698987,-0.0041314614839515,0.00501576321821201,0.0005632819980295016
35.0,-0.009519977738150888,20.0,-0.0005566391902670081,-7.232014282400334e-05,0.0038895782185799366,-0.004763968716893871,0.0053481871868530095,0.00015139983856670564
35.0,-0.007139983303613166,-20.0,0.00043316599760599706,-0.000241493616766994,0.0026192018495401204,0.0033856907609279003,0.0035960964194229894,0.0002292716358760008
35.0,-0.007139983303613166,-15.0,0.0002158060743163992,-4.8742277965058145e-06,0.001714984458613955,0.0025580536250654796,0.0022278027546114992,0.00016394345924030176
35.0,-0.007139983303613166,-10.0,0.0001939504542033,-0.0007963605051879985,0.0021500448238200853,0.0018773081360121322,0.0029361237218057945,0.0006640211602385974
35.0,-0.007139983303613166,-5.0,0.00012020226527450009,-0.0011676654226565018,0.002244876789171013,0.0008948495263741115,0.0030929571514169297,0.0009141797448147995
35.0,-0.007139983303613166,0.0,1.7511406325401713e-05,-0.0011666439378213,0.0021812911757899955,-0.00026221591550972803,0.0030147529639276,0.0009334016788191399
35.0,-0.007139983303613166,5.0,-9.012732886500008e-05,-0.0011982465921652006,0.002568173892056047,-0.001420110179727529,0.003540392301945902,0.0009165493558979101
35.0,-0.007139983303613166,10.0,5.487565400470046e-05,-0.00041503226249289815,0.0010727596536270756,-0.002029920241869071,0.0013913982626939936,0.00046079996864429977
35.0,-0.007139983303613166,15.0,-0.00028320177381239986,-0.0005300535552915028,0.0027474305114998376,-0.0031029848117720294,0.0037629611829090026,0.0004291760858038014
35.0,-0.007139983303613166,20.0,-0.00042054465834399923,-5.2899124848695966e-05,0.002939901349039875,-0.0035752649643828803,0.004020307626435016,0.00011288422285870431
35.0,-0.004759988869075444,-20.0,0.00028687763038899583,-0.00016598655489200032,0.0017391914791600183,0.0022588863578285106,0.002401414853956979,0.0001563053251436991
35.0,-0.004759988869075444,-15.0,0.000150541803011002,-2.123340127220541e-05,0.001163279190693034,0.0017122594276247198,0.0015265140329061982,0.00011857212235810016
35.0,-0.004759988869075444,-10.0,0.0001279529402854699,-0.0005277918237925963,0.0014248190874249778,0.0012495092422026802,0.0019509986311148989,0.0004411616092153993
35.0,-0.004759988869075444,-5.0,7.888079047480012e-05,-0.0007707811817529997,0.001486006752362018,0.000593761321162539,0.0020494913414171303,0.0006056181484756992
35.0,-0.004759988869075444,0.0,1.090769150510068e-05,-0.00077546022565903,0.0014546224692989912,-0.00017653944749120498,0.0020076621425227023,0.0006211272532341001
35.0,-0.004759988869075444,5.0,-6.157339399329859e-05,-0.0008061080399413001,0.0017356543094960153,-0.000950853652148211,0.002385539114238902,0.0006146522337039601
35.0,-0.004759988869075444,10.0,0.0001482872572950017,6.50697361230003e-05,-0.00021766184741400796,-0.0011564568570949312,-0.0004224929721250159,0.00013638002232260055
35.0,-0.004759988869075444,15.0,-0.00015761224006129865,-0.0002492391196362992,0.0015674542890398158,-0.0019904143884391804,0.002071500051936015,0.00023233577835179986
35.0,-0.004759988869075444,20.0,-0.0002824068598145102,-3.4401651705401326e-05,0.001975117218049993,-0.00238503164843698,0.0026863715623390017,7.482736888179964e-05
35.0,-0.002379994434537722,-20.0,0.0001425202868440001,-8.641823416000172e-05,0.0008670407126900592,0.001130712010933,0.0012042481381839831,8.043582195809557e-05
35.0,-0.002379994434537722,-15.0,8.120555264300167e-05,-3.31482989791021e-05,0.0006084309068129512,0.0008644987006855898,0.0008096963585027955,7.1164944925102e-05
35.0,-0.002379994434537722,-10.0,6.33153612681998e-05,-0.00026243165249109635,0.0007082571854740705,0.0006237635125356201,0.0009724627215947981,0.0002198690705891987
35.0,-0.002379994434537722,-5.0,3.8824232170199535e-05,-0.0003816326593875999,0.0007378145825510107,0.000295494955585108,0.00101864362311763,0.00030092743808140046
35.0,-0.002379994434537722,0.0,5.07868903120573e-06,-0.00038659524351296977,0.000727644313869999,-8.913175329385806e-05,0.0010027592049317996,0.00031000124565444
35.0,-0.002379994434537722,5.0,-3.1515276719594476e-05,-0.00040633179786089997,0.0008788586297659995,-0.00047738734990797896,0.0012044516633425012,0.0003089538706852902
35.0,-0.002379994434537722,10.0,0.00017886560503010268,0.0004084614973354009,-0.0011123733004080316,-0.00036807229042252,-0.0016574794414460081,-0.00012169152870549968
35.0,-0.002379994434537722,15.0,-7.231767938820077e-05,-3.263894235649989e-05,0.0005868298068698596,-0.0009319793896148899,0.0007079146143480208,6.30232511127024e-05
35.0,-0.002379994434537722,20.0,-0.0001422254517487037,-1.6783435871900454e-05,0.0009951690502498778,-0.00119327465623406,0.0013462964747810169,3.720682557760424e-05
35.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.002379994434537722,-20.0,-0.00014076926437900372,9.454633554729919e-05,-0.0008632854033898685,-0.0011338004853740404,-0.0012136276067480078,-8.57544383219e-05
35.0,0.002379994434537722,-15.0,-9.851707202460092e-05,0.00011650992965799717,-0.0007070522694000436,-0.0008946564466067401,-0.0009714316575158977,-0.00011564433614339939
35.0,0.002379994434537722,-10.0,-6.202539808499016e-05,0.0002597538288454035,-0.0007002747897270067,-0.0006218436442366596,-0.0009668528033857024,-0.00021857404628560298
35.0,0.002379994434537722,-5.0,-3.7629646113000736e-05,0.0003744971662654993,-0.0007279265540479918,-0.0002928058020738101,-0.0010071061521732699,-0.00029735376241630043
35.0,0.002379994434537722,0.0,-4.27798148969899e-06,0.00038429714354075006,-0.0007272832450980066,9.0858086064747e-05,-0.0010008393757042003,-0.00030885983576631
35.0,0.002379994434537722,5.0,3.290000313110192e-05,0.00041142973474749857,-0.000897923136060963,0.00048091587935102803,-0.0012239137627148011,-0.00031147697497707974
35.0,0.002379994434537722,10.0,-0.0006326605713229995,-0.0059525356341118,0.01392544664668005,-0.0022905049223449713,0.019960836013473995,0.0030641324796998014
35.0,0.002379994434537722,15.0,0.00015829670529349943,0.0002854666870200015,-0.0012810662313400556,0.001130692090331491,-0.0018030269787569775,-0.00019291316960209914
35.0,0.002379994434537722,20.0,0.00014427002168650171,1.5993322849794378e-05,-0.001010446841440027,0.00119478618091285,-0.0013526000573400032,-3.6815842638995844e-05
35.0,0.004759988869075444,-20.0,-0.0002797680609530062,0.00019622433969629371,-0.0017218711239699314,-0.0022702638844382898,-0.0024350928078260003,-0.00017622811366940078
35.0,0.004759988869075444,-15.0,-0.00021551571268919878,0.0003403221278689972,-0.001537903372381022,-0.00182727123432669,-0.0021427516290416088,-0.00028902381774079805
35.0,0.004759988869075444,-10.0,-0.00012278820189628005,0.0005170549040387981,-0.0013928570040380173,-0.00124182214791748,-0.0019285123907613055,-0.000435968269154003
35.0,0.004759988869075444,-5.0,-7.410587460170148e-05,0.0007423742134902989,-0.0014466128904079834,-0.00058303122647565,-0.0020035521997465,-0.0005913925855014004
35.0,0.004759988869075444,0.0,-7.799325894494724e-06,0.0007663658678421,-0.0014549276254409993,0.00018343174490156498,-0.0019997554395682973,-0.000616612751641804
35.0,0.004759988869075444,5.0,6.710266813290261e-05,0.0008264135418563998,-0.0018117257026679656,0.000964941817827788,-0.0024631392956292048,-0.0006247026840222498
35.0,0.004759988869075444,10.0,0.012719023441663351,-0.08580220660100679,0.16755256252852702,-0.03398246222403233,0.235271771449854,0.0485617984842832
35.0,0.004759988869075444,15.0,0.0004451565162628991,0.0009339950317098986,-0.003553702599770059,0.002550389829845918,-0.005197859888068979,-0.0005705702184291978
35.0,0.004759988869075444,20.0,0.0002905852326082897,3.12413890340979e-05,-0.0020362284383099727,0.00239107761795696,-0.002711585711756004,-7.326357893329416e-05
35.0,0.007139983303613166,-20.0,-0.00041687493992800806,0.00030153882209120464,-0.0025722520798898696,-0.00340788177756674,-0.0036585819995360036,-0.00026933274499309906
35.0,0.007139983303613166,-15.0,-0.00034789492320060067,0.0006742422441995966,-0.0024914274202769704,-0.00279795370341739,-0.0035116362468345097,-0.000522149469949898
35.0,0.007139983303613166,-10.0,-0.00018231126541712024,0.0007721047778734974,-0.0020780063704789464,-0.0018599831495644099,-0.0028853523682366017,-0.0006522856666228011
35.0,0.007139983303613166,-5.0,-0.00010947104669700031,0.001104238608873799,-0.002156812486138998,-0.0008708028244691899,-0.0029903575047047397,-0.0008824225915783999
35.0,0.007139983303613166,0.0,-1.0579242185095039e-05,0.00114624595640279,-0.0021831231586850047,0.000277714732901562,-0.0029968130737026977,-0.000923277669838517
35.0,0.007139983303613166,5.0,0.0001025337992986014,0.0012436194751091999,-0.002738657362583996,0.001451714557125748,-0.0037140906074099034,-0.0009390096449721896
35.0,0.007139983303613166,10.0,1.608736573245733,0.07841840529016691,-2.451291064640494,0.34654783555463226,-4.033981174106804,0.2825875018191293
35.0,0.007139983303613166,15.0,0.002359667287512201,0.0017880595950447997,-0.00888528585238002,0.00467223417858456,-0.013765190557677998,-0.0006507597189533004
35.0,0.007139983303613166,20.0,0.00043894634605839977,4.57892441529939e-05,-0.0030774018027399652,0.003588867911318798,-0.004077038784681991,-0.00010936622722839545
35.0,0.009519977738150888,-20.0,-0.0005519068011360095,0.0004052463944933943,-0.0034091157773399328,-0.004544382642900439,-0.004875269162322005,-0.0003619354172385014
35.0,0.009519977738150888,-15.0,-0.0004900630067862025,0.0011028580675596991,-0.003545566837235059,-0.00380052618070362,-0.005043692711047501,-0.0008071839293900991
35.0,0.009519977738150888,-10.0,-0.00024061310631961997,0.0010250819932370037,-0.0027559530149570133,-0.00247636727715088,-0.003837704000602203,-0.0008676172329424997
35.0,0.009519977738150888,-5.0,-0.00014376651682899977,0.0014607403990536984,-0.0028593247057299986,-0.0011562549497329698,-0.00396860469436765,-0.0011707721236201996
35.0,0.009519977738150888,0.0,-1.3015728136396565e-05,0.00152437087958844,-0.002919177528087999,0.0003736749536196965,-0.003991137242959103,-0.001229078664777355
35.0,0.009519977738150888,5.0,0.00013914388803700634,0.0016621930929606003,-0.003676959272662983,0.001940999323368988,-0.0049744747874121975,-0.0012539695826999497
35.0,0.009519977738150888,10.0,2.9967509755643733,4.621214196359343,-14.221260874471845,2.5698401631327803,-21.365737284737605,-1.8627265570358555
35.0,0.009519977738150888,15.0,0.0309955231894012,-0.008055139668015202,-0.029138852373210122,0.01035067129959507,-0.06222434245057598,0.0126696558120034
35.0,0.009519977738150888,20.0,0.0005893541703453908,5.968212284490626e-05,-0.00413402398669005,0.004788150527837844,-0.005449040892204993,-0.0001451469475848982
40.0,-0.009519977738150888,-20.0,0.0008393719572729885,-0.010182379681486706,0.011675432382189932,0.007867147401428942,0.017975609491237998,0.0060766757244263
40.0,-0.009519977738150888,-15.0,0.00037969790041750273,-0.0008353315155890037,0.00291464172157907,0.0034797226444944996,0.003879184564497304,0.0006745293141714979
40.0,-0.009519977738150888,-10.0,0.00024403276716111972,-0.0010420022900031953,0.0025569536234399948,0.002341674880233023,0.003464063867929898,0.000889242091389901
40.0,-0.009519977738150888,-5.0,0.0001715722393448027,-0.0019829447185459002,0.003071052722103007,0.001150117814441867,0.004231076720228777,0.001451556356793499
40.0,-0.009519977738150888,0.0,2.6902849713704435e-05,-0.00204985982331128,0.003034975723178998,-0.000360871664522802,0.004215539482806695,0.0015098233056461802
40.0,-0.009519977738150888,5.0,-9.347906540200374e-05,-0.0013919264351241016,0.002256216597405991,-0.001717309092266281,0.0032219280588445115,0.0011367028497231606
40.0,-0.009519977738150888,10.0,-0.00033920869918770136,-0.0026760544089092023,0.00522702412463294,-0.0034626882943417404,0.007274445273064006,0.0017120650979638996
40.0,-0.009519977738150888,15.0,0.00040896833873180216,0.000697027505170901,-0.0009242998860601315,-0.00285669923947327,-0.0021670826648249875,-0.00010463663404710125
40.0,-0.009519977738150888,20.0,-0.0005844924529290058,-0.000837608000220702,0.004172153562600034,-0.00475667468841557,0.005756791360398,0.0005545720254912997
40.0,-0.007139983303613166,-20.0,0.023919625694706,0.06687431413664599,-0.037044824061849946,-0.01749275607956865,-0.04365482130465331,-0.04433345006448607
40.0,-0.007139983303613166,-15.0,0.000283506415170498,-0.0006295096372710002,0.0021775476431560303,0.0026092563715233398,0.002911655247690298,0.0005076529710664988
40.0,-0.007139983303613166,-10.0,0.00018414588798091984,-0.0007778018034991993,0.001912034992059053,0.0017551788230712,0.0025992363035451035,0.0006654965926977986
40.0,-0.007139983303613166,-5.0,0.00012701694217450224,-0.0014876534735860994,0.002301891218364993,0.0008605618265451813,0.0031737036027730168,0.0010889629938847997
40.0,-0.007139983303613166,0.0,1.9081716307101093e-05,-0.0015344979525882397,0.002284429558602988,-0.00027327890732860906,0.003158535945058799,0.0011309469598097502
40.0,-0.007139983303613166,5.0,-7.002591667690239e-05,-0.0010082172793834006,0.0016434444552230199,-0.001283026435107846,0.002344447932971408,0.0008347068628427705
40.0,-0.007139983303613166,10.0,-0.00024856118725000154,-0.0019098883800494001,0.003752882252863965,-0.00256278800398902,0.005206745877865002,0.0012326489081494994
40.0,-0.007139983303613166,15.0,-2.4692470267498323e-05,-0.0003966524198820015,0.001381665803319887,-0.00269571307862004,0.0016216409265760179,0.0003832144165476989
40.0,-0.007139983303613166,20.0,-0.00044220145240429776,-0.0006279380366399079,0.003153679326419967,-0.00357020056828128,0.004329429447151006,0.0004158253413239013
40.0,-0.004759988869075444,-20.0,0.006113661526494993,0.0001148147912149039,0.007646747945679877,0.0030244540402433297,0.014186750408764992,-0.001149189673793398
40.0,-0.004759988869075444,-15.0,0.00018797295622450388,-0.00042050445020379995,0.001444889126510085,0.0017387760625645898,0.0019408172544133906,0.00033897467374319895
40.0,-0.004759988869075444,-10.0,0.00012947101782683976,-0.0005684977062025975,0.0013250016673049814,0.00118289635838751,0.0018099842180855988,0.00047044149994230136
40.0,-0.004759988869075444,-5.0,8.354562350500194e-05,-0.000991320767392001,0.0015329139126830094,0.000572223708805379,0.002115086496330637,0.0007257935394527001
40.0,-0.004759988869075444,0.0,1.1749914203704193e-05,-0.0010208412954011,0.0015239789007799875,-0.00018397931470938601,0.0021043367057827986,0.0007528983327184202
40.0,-0.004759988869075444,5.0,-4.779348449999998e-05,-0.0006788706100429014,0.001114039395593014,-0.0008587961500082559,0.0015814674838690035,0.0005598950391455196
40.0,-0.004759988869075444,10.0,-0.00016187223962650307,-0.0012144485498572014,0.002401085802892,-0.0016879704275423403,0.0033200153222820022,0.0007907627893870995
40.0,-0.004759988869075444,15.0,-0.00013570510262159857,-0.0005684580014077983,0.00163190312958994,-0.00198331232711405,0.0021750928139770143,0.0004070841229363992
